text,label
"bas agadi badhna yestai mulayam muskan ko sath rahirahos

    ",0
"ॐ नम शिवाय

हरहरमहादेव जयगणेशाय

ुख में तेरा ुक्र करू ुख में ियाद
जिस ाल में रखे तू ुझे मैं सिर्फ ोले को ाद करू 

              जय ाकाल
              जय ाकाली

         सुप्रभातनमस्कार ",0
"अपने दुख सिर्फ  की ज़ात तक ही mehdood रखे

जो ुश्किल में डालता है वो ही इस ुख से िजात दिलाता है 

 
 ",0
"अब कहाँ रही ीरानी जो रहूँ ास मैं


मेरे ों  में वो ोहब्बत की कहानी रख गया",0
"ादों में तुम
्वाबों में तुम
ासी मैं तुम
ुशी में तुम
िक्र मैं तुम
िक्र मैं तुम
 पास नहीं मेरे तुम
     डॉक्टर मुस्तफा अली
bhupeshbaghel shayarimran sherryontopp shatrugansinha rtforindia druditraj rajbabbarmp bbchindi ",0
"ादों में तुम
्वाबों में तुम
ासी मैं तुम
ुशी में तुम
िक्र मैं तुम
िक्र मैं तुम
 पास नहीं मेरे तुम
     डॉक्टर मुस्तफा अली
incindia incindialive  rahulgandhi priyankagandhi rssurjewala acharyapramodk irobertvadra ",0
"ek baar dekho in chehron ki taraf 

life main itni muskilon ka saamna karne ke baad bhi  kar rahe hai
atmojoarjalojo  amaalmallik  ",0
"सच कहूं  बेइज्जती कर दी ने मेरे देश की

उसकी इज्जत की ऐशी की तैशी यहां देश पर क्यो लाई

   
 ाॅमेडी ास्य ेदारमीम्स ॉमेडीक्लब         ",0
"ास कर देती है हर शाम ुझे

ऐसा लगता जैसे कोई ूल रहा हो ुझे ",0
"mujhe hass kar dard ko chhupana hoga
mujhe udaas maa dekh nahi sakti
  sabdomara 






                 ",0
"mujhe phirse pukaro na mera naam lekar
mujhe mehsus karna hai khudko tumhare hontho par 
  namaloom






                 ",0
"nahi hogi to keh denge wafadari nahi hoti
magar humse talluk mein adakari nahi hoti
  namaloom






                 ",0
"ek umar guzari hai maine dosto ke sath
aap jeet nahi sakte hain mujhse fareb mein
  om






                 ",0
"jaa aur koi zabt ki duniya talaash kar
ae ishq hum to ab tere qabil nahi rahe
  jigar moradabadi






                 ",0
"raat hai chand hai sitare hain
besaharo ke sau sahare hain
  pandit vidya ratan asi






                 ",0
"ik to pehle hi bohat thodi si thi ye zindagi
aur kuch jaldi mein maine chhod di thodi bohat
  charagh sharma






                 ",0
"bohat roshan kiya dar ko tumhare aaj tak humne andhero
ab charaghadil bujhana chahta hu main  amit abr





                 ",0
"ye guftagu k hunar kya tumhein nahi malum
dilo par lafz nahi lehje asar karte hain
  namaloom






                 ",0
"meri khamoshiya padh sako tum
itne gehre bhi nahi utre ho mujhmein
  namaloom






                 ",0
"pathar to hazaro ne maare the mujhe lekin
jo dil pe laga aa kar ik dost ne maara hai
  suhail azimabadi






                 ",0
"कौन कम्बख्त अकेला रहना चाहता है
कोई समझने वाला तो मिले यहाँ जो भी मिलता है समझा कर चला जाता है
                     ",0
"ींद खुली है जबसे
      ुख रही है ँखेंमेरी

जाने कौन चला है रात भर
      ोंकेकिनारेपर  


     शुभ रात्रि  ",0
"srila prabhupada
             ",0
 birthday rahul gandhi ji ,0
"मुझे पतझड़ की कहानियाँ सुना के उदास न कर ऐ जिंदगी

नए मौसम का पता बता जो गुजर गया वो गुजर गया

    
    
  

  ",0
rakeshkhatana19 बात आपकी सही है मुझे बहुत ुशी होगी उस तस्वीर को लेने में लेकिन नौकरियां लगने के बाद कौन याद करता है अभी तक जो नौकरी लगे है वो न जाने कहाँ ायब हैं हजारों की नौकरी लगने के बाद कोई मिलने नहीं आता हाँ 45 के फ़ोन ज़रूर आये थे आपको शायद बुरा लगे पर यह दुखद अपितु कटु सत्य है,0
"aaj kuchh alag karne ka man kr rha hai
to batao kya kiya jaye 

               ",0
"अजनबी तुम्हारा चला जाना मेरी जिंदगी से
ुख का वो पल था जो ठहरा रहा उम्र भर के लिये
ेशव
िंदीशब्द",0
"naa  kriye kise nu
sadda apna  

kise nu pasand   
te kise nu pasand ae  
 ",0
"खुश रहिये
 

 
 
 
 
 
                            ",0
"मुझे पतझड़ की कहानियाँ सुना के उदास न कर ऐ जिंदगी

नए मौसम का पता बता जो गुजर गया वो गुजर गया

    
",0
"नफरतों के बाजार में जीने का अलग ही मजा है लोग रूलाना नहीं छोडते और जिंदादिल  हसना  नहीं छोडते ।
",0
"      u

तुम्हारे जिन्दगी मैं खुशियों से ज्यादा ़ुशियाँ आए ये ुआ है हमारी
 hemapanchal20 ",0
"पंजाब में शराब के बाद अब अवैध रेत खनन रोकेंगे टीचर्स  ने की कैप्टन सरकार की आलोचना
    

",0
"ajitpawarspeaks ncpspeaks nawabmalikncp मुझे  में नहीं आता है ुम लोगों को इतनी ुशी कैसे महसूस होती है ऐसे में जब इस देश पर ्टा ाइम चल रहा है
",0
"हमेंं खालिस्तान नहीं बल्कि पूरे अधिकारों वाला राज्य चाहिए  ढींडसा

    ",0
"हर हाल में ुश रहना सीख लो
        उस दिल को क्या ास रखना
               जिसमें मेरा ोले बसता हो

ोलेनाथ की  

beingsuchita meshital 
oyeishuu sushmapandey1
mansisi62158538 ssnaina ",0
"ामसेफप्रचारक ंकजनागवंशी जी को े 25वें ्मदिन की बहुत बहुत ाई ।

हम उनके ीवन मे ुशियां हमेसा बनी रहे और वो ेसा ाज का काम करते हैं इसके लिए ागत बुद्ध से ामना करते हैं ।

मै ाबासाहेब के ुन का ा हूँ।
तभी तो ुवादियों के लिये ा हूँ।। ",0
"sonaman rajdevj1 dixit511 eklavya018 jeetensingh seriousfunnyguy kanpurwaleatul realnetan prayagrajwale prrretatma ranjeet60928395 sahilvikas33 mishraaashish msbedi06 sweetu0915 vinaydw86398158 sadhanadubey6 sweetbhawna1 जो आपकी ुशी के लिए अपनी ार मान लेता हो

उससे  कभी भी ीत ही नहीं सकते

ुप्रभात सखी  ",0
"कभी ख़ुद पे कभी हालात पे रोना आया
बात निकली तो हर इक बात पे रोना आया
 ",0
"ेखा है तुझे देर के बाद
 का दिन ुज़र न जाये कहीं

ामिला कर ास लोगों से
ुस्न तेरा िखर न जाये कहीं

nikhilt18103398",0
room5             kyoto japan ,0
"comicserious saffronahead आदरणीय बड़े भाई  को जन्मदिन की बहुत बहुत शुभकामनाएंपरमपिता परमात्मा से प्रार्थना है कि वो आपको स्वस्थ व प्रसन्न रखें। आप जीवन उन्नति के श्रेष्ठतम शिखर पर सदैव विराजमान रहें 
भगवान परशुराम आप का सदैव मंगल करें  birthday bhai",0
"ूरज की किरणे ेज दे आपको खिलते हुए ूलखुशबू दे आपको
हम जो देंगे वो भी  होगा देनेवाला िंदगी की हर ुशी दे आपको।
मेरे परम प्रिय मित्र ुँअर्जुनसिंहसिसोदियाको ्मदिन की अनंत शुभकामनाएं
 ",0
"ाविश्वविद्यालय के वर्तमान joint secretary बड़े भाई आमिर राजा को जन्मदिन कीं हार्दिक शुभकामनायें
 birthday bhaiya ",0
"ाजस्थान पुलिस के  गौरव मेरे छोटे भाई श्योराम  रावत को जन्मदिन की हार्दिक शुभकामनाएं 
मैं आपकी लंबी उम्र और अच्छे स्वास्थ्य की मंगल कामनाएं करता हूं
 brithday bhai   jharli sikar ",0
"20 jun 2020  श्री श्री राधा माधव शृंगार आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।।              ",0
"वक्त अच्छा हो या बुरा गुजर ही जाता है  







                ",0
"archoud97831657 
आप दीर्घायु और आरोग्य हों 
और जिंदगी में हमेशा ही यश प्राप्त करें 
जन्म दिवस पर यही शुभकामना है कि 
आपको हर कदम पर जीत मिले
  ",0
"cute सा है  मेरा  है मेरी 
थम जाती है लोगो की  जब करती हु me 
 



 ",0
 shalom    shabbat  ,0
"भारतीय राष्ट्रीय कांग्रेस के पूर्व अध्यक्ष लोकसभा सांसद जननायक नेता ्री राहुल गांधी जी को जन्मदिन की हार्दिक बधाई एवं ढेर सारी शुभकामनाएं।।
 birthday  ",0
"20 jun 2020  श्री श्री राधा माधव मंगल आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।। 
             ",0
"जरुरी नहीं  पोस्ट करने वाले को इश्क ही हुआ हो

घरवालों द्वारा लतिआया गया हो ये भी तो हो सकता है 
",0
"जरुरी नहीं  पोस्ट करने वाले को इश्क ही हुआ हो

घरवालों द्वारा लतिआया गया भी तो हो सकता है 
",0
"लोग मुझसे मेरी ुशी का राज पुछ रहे हैंं 
इजाज्त् हो तो तेरा ाम ले लुं ।

 
",0
"तुमको मिल जायेंगे बेहतर मुझसे
मुझको मिल जायँगे बेहतर तुमसे
पर कभी  कभी लगता हे
हम एक दूसरे को मिल जाते तो होता बेहतर सबसे।
",0
"रात गहरी थी डर भी सकते थेहम जो कहते थे कर भी सकते थे
तुम जो बिछड़े तो ये भी ना सोचाहम तो पागल थे मर भी सकते थे।।
",0
"ॐ नम शिवाय

हरहरमहादेव जयगणेशाय

ुख में तेरा ुक्र करू ुख में ियाद
जिस ाल में रखे तू ुझे मैं सिर्फ ोले को ाद करू 

              जय ाकाल
              जय ाकाली

         सुप्रभातनमस्कार

  ",0
"

हज़ार गम 
मेरी फितरत नही बदल सकते 
क्या करूँ मुझे आदत मुस्कुराने की है

 
         mumbai maharashtra ",0
 बाबु जी स्व पारसनाथ  ,0
"munafali tasnimkapadia snehal4676 margrtmacwan pankaj2210 aaravagandhi rjnakum wah

अँधेरों में भटकना है ेशानी में रहना है
मैं जुगनू हूँ मुझे इक शब की वीरानी में रहना है

ुशी सिंह शाद",0
"्वर्ग और  ऊपर कहीं नहीं है
जिस घर में ुख है घर स्वर्ग है और जिस घर में ुख है वो घर नरक है ",0
" shalom 
 shabbat 

 ",0
"विश्वास का यह ंधन यूं ही बना रहे
आपके ीवन में प्रेम का सागर यूं ही बहता रहे
दुआ है रब से ुख और समृद्धि से जीवन भरा रहे
शादी की सालगिरह की आपको ढेरों ुभकामनाएं। marriage   ji amp ji ",0
"dil krta hai thora roo lo
magr usay wada kiya tha teray liye kabhi nhi rooingay ",0
"काश बनाने वाले ने दिल कांच के बनाये होते

तोड़ने वाले के हाथ में ज़ख्म तो आये होते

 
",0
"राजस्थान के कोटा में एक सरकारी अस्पताल में 40 वर्षीय व्यक्ति की तब मौत हो गई जब उसके परिजनों ने कूलर चलाने के लिए वेंटिलेटर का प्लग कथित तौर पर हटा दिया।
व्यक्ति को कोरोना वायरस संक्रमण होने के संदेह में भर्ती करवाया था बाद में जांच रिपोर्ट में वह कोरोना से संक्रमित नहीं था  ",0
"आपको जन्मदिन की बधाई एवं शुभकामनाएं।।
आप जियो हजारो साल साल के दिन हो पचास हजार।।

  

हरिओम चतुर्वेदी
भाजपा कार्यकर्ता ",0
"बड़ी सादगी भरी थी उसकी मुहब्बत 
वो अक्सर मुझसे रुठकर रुठने की वजह भूल जाया करती थी

  
             
      nirmika manavkaul19 ",0
"kabhi kabhi hamari apni choice he hamain
cheekh cheekh kar rone par majboor kar deta hain


  ",0
"एक ंडित भी घोर कष्ट में आ जाता है यदि वह किसी ुर्ख को ेश देता है यदि वह एक दुष्ट ्नी का पालनपोषण करता है
या किसी ुखी व्यक्ति के साथ अत्यंत िष्ठ सम्बन्ध बना लेता हैं।।",0
"theunborngirl bazmofficial तुम्हारी धड़कन में बसी हैं मेरी रूह 
तुम्हारी हर  में मै ही तो हूं

्म 
good night tc ",0
"milindkhandekar बात तो no mans land जोन में इंफ्रास्ट्रक्चर तैयार करने और चीन द्वारा उसे अपना कहने के बारे में है 
 explanation",0
"narendramodi दादी बांग्लादेश बसाएं नाना पाकिस्तान

इनके पप्पू बच्चे हमें सिखाएं देशभक्ति का ज्ञान 
 birthday 
",0
" आदमी ास है
बाकी सब  है ।
hscheemamla1  ajaybhattbjp4uk bjp4india bjp4uk narendramodi amitshah jpnadda tsrawatbjp gagan4kashipur ",0
"लफज सादा है पर इतने प्यारे हैं 

तुम हमारे हो हम तुम्हारे हैं 

 sunday 

़्म 
्फ़ाज़ेबयां ",0
    ji aur  ji aapke dono ke jeevan me ye din bar bar aaye ,0
"ारों मौजूद िकल्पों के बीच 

िसी एक को िवार्य बनाये रखना ही     
           ्क़ है
",0
"indiatvnews बात तो no mans land जोन में इंफ्रास्ट्रक्चर तैयार करने और चीन द्वारा उसे अपना कहने के बारे में है 
 explanation",0
"अब त़ो बेरोजगार योग्य युवाओं  को मानसिक प्रताड़ना से मुक्ति दिजिए कहीं हम लोग भी न टूट जाए सुशांत जी की तरह 
 ोडिफिकेशनपर19जूनसुनवाईसुनिश्चितकराएसरकार
ोडिफिकेशनपर19जूनसुनवाईसुनिश्चितकराएसरकार
ोडिफिकेशनपर19जूनसुनवाईसुनिश्चितकराएसरकार",0
"prabhas  smile  


    ",0
"19 jun 2020  श्री श्री राधा माधव शृंगार आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।। 
             ",0
" 


वो मुस्कुरा के खंजर चलाते रहे
हम अपना समझ के भुलाते रहे।


              ",0
ashoswai bacche ko dara diya  ne       ,0
"bbchindi बात तो no mans land जोन में इंफ्रास्ट्रक्चर तैयार करने और चीन द्वारा उसे अपना कहने के बारे में है 
 explanation",0
िन्दुओं यह वही सुशांतसिंह राजपूत थाजो कठुआ रेप में खुदको िन्दू होनेपर शर्मिंदा थाऔर ्मावती केसमय उन्हें ाजपूत होनेपर शर्म आतीथी जिसने ेदारनाथ मूवीबनाकर िहाद को बढ़ावादिया जो  का समर्थकरताथा यह ुल्लो की चमचागिरी नही तो क्या है ुख मुझेभीहै  मैं सनातनी,0
"कैसी भी हो मुश्किल मुश्किल हो जाती आसान 
गर अपने होंठों पर रख लें  इक प्यारी मुस्कान 
   ",0
"अगर मंजिलों की फिक्र करोगे 
तो रास्ते बुरा मान जाएंगे ।

    
     ",0
"dynamiccreativ9 सही है

आदमी अपना ुख तो किसी तरह बर्दाश्त कर लेता है
लेकिन उससे दूसरों का ुख ्दाश्त नही होता।",0
"ki kahiye bahla hi dhokha milda

              ",0
"मुझे ैरात में मिली ुशियां अच्छी ीं लगती मैं ेगमों में भी रहता हॅू ाबोंकीतरह
 
 
        
                       viratpkthakur666 ",0
"िन्दगी में हर ास की ूरत है ताकि हम उस एहसास को भलीभांति  सकें ूस कर सकें 
यदि ीवन में सिर्फ ुख और ुशी ही होती तो कभी हम ँसू का ्र नहीं करते
और ना ही ुख ुशी या ्द की हम ुभूति कर पाते  ",0
"तुम  ारिश और ाय 

तीनों से मेरी ़िंदगी ुकम्मल हो जाये 

 

ुप्रभात 
 good morning  ",0
"saritasidh ुशी 
तन स्वस्थ तो मन स्वस्थ 
ुशी मन का ही प्रातिर्भाव 
मंदिर मस्जिद भटके मानव पर
मैं ुशी उसके मन में समाई हुई
्रीराम
िंदगी 
 ",0
"hum waha bhi aapko ankho mein liye phirte hain
log phenk dete hain jaha gham ko purana karke
  namaloom






                 ",0
"tum par marne se behtar tha
hum kisi hadhse mein marr jate
  namaloom






                 ",0
"dukh sabki life me hai
lekin iska matlab ye nahi ki
atma hatya karlo
raaste bhut hai dhundna aapko hai konsa sahi konsa galat
         ",0
"gf ko patni samajh rahe ho 

samjho samjho 

phele mai bhi fruit beer ko beer samajhta tha

 

    ",0
"आपका नन्हा   और  के साथ  कटिंग कर रहा है

                   ",0
"आज जब चौथी बार
गमलो में पानी दिया

तो गमले में से एक
पौधा बोला 

इस लॉक डाउन में
हमको डूबाकर ही मानेगा
क्या 


   
",0
"tumko bhi bhulna hai tumhare sheher ko bhi
dono milkar mere zakhm kuredte hain
  kr priyanshu






                 ",0
"umrajavani phir kabhi na muskurai bachpan ki tarha
maine khilone bhi kharide maine shaitaniya bhi karke dekhi
  namaloom






                 ",0
"kamyabi k safar mein dhoop badi kaam aayi
chhao agar hoti to so gaye hote
  namaloom






                 ",0
"aarhe aaye na koi mushkil mein
mashware de k hatt gaye ehbab
  josh malihabadi






                 ",0
"uski baarat pheeki pad gai thi
sara gao mere gham mein sharik tha
  namaloom






                 ",0
"mai batau kya wo dasta mere dil se kyu wo utar gaya
mere samne koi baat ki mere samne hi mukar gaya
  namaloom






                 ",0
"ankho k charagho mein ujale na rahenge
aa jao k phir dekhne wale na rahenge
  khumar barabankvi






                 ",0
"ab aansu sambhalte nahi hain sambhale
tumhari amanat tumhare hawale
  khumar barabankvi






                 ",0
"ye wafa ki sakht raahein ye tumhare paaanazuk
na lo inteqam mujhse mere sath sath chalke
  khumar barabankvi






                 ",0
"zindagi se bohat badzan hain
kaash ek baar marr gaye hote
  jaun elia






                 ",0
"ek naatak hai zindagi jismein
aaah keeje wahh keeje  jaun elia





                 ",0
"zindagi mein gham ka aana bhi lazmi tha qahr
yaha har shay ki muthazad hua karti hai






                 ",0
"hum thehre gunahgaar yaaro
usse mang raha tha namazi bhi koi
  namaloom






                 ",0
"अखिल भारतीय कांग्रेस पार्टी के पूर्व राष्ट्रीय अध्यक्ष आदरणीय श्री  ी को जन्मदिन की हार्दिक शुभकामनाएं 
और बधाई
में ईश्वर से आपके दीर्घायु होने सदैव स्वस्थ एवं प्रसन्न रहने की कामना करता हूँ      ",0
"
         अपने िलाफ बातों को अक्सर मैं ़ामोशी से सुनती हूँ क्योकि
जवाब देने का हक़ मैंने ़्त को दे रखा है
                 
                                                 ",0
"  सब रोगों की एक दवाई हँसना सीखो मेरे भाई इसलिए हमेशा हंसते और मुस्कुराते रहिए खुद हँसिये  दूसरों को हँसाने का जरिया बनिए।       
for more info   ",0
"kitna bhi mask laga lo sach aur smile baahar aa hi jati hai 
   ",0
"samjhre ho na aap 

                        ",0
मैं एक अच्छा इंसान बनकर खुश रहना चाहता हूं। itsssr sonusood anupampkher akshaykumar                   ,0
"जब दिल ास हो तो
            हमसे ातें कर लेना
जब िल चाहे तो
            ुलाक़ात कर लेना
रहते हैं  आपके 
            िल के किसी कोने में
वक़्त मिले तो ाश कर लेना
 
 ",0
"आदरणीय महाराज साहब श्रीमंत यशोधरा राजे सिंधिया जी yashodhararaje जन्मदिन की अनंत शुभकामनाएं बधाई प्रणामआप शतायु हों ईश्वर आपकी सभी मनोकामना पूर्ण करे ।।
आपका आशीर्वाद विश्वास बना रहे।
  
   ji ",0
 10 दुकानों का 3 महीने का किराया माफ  गिरिधर लाल जी                ,0
 टैक्स माफी के लिए बस ऑपरेटर्स ने अशोक गहलोत और खाचरियावास का किया स्वागत एवं दीया धन्यवाद               ,0
 एनएसयूआई के प्रदेश स्तरीय मुख्यालय पर रक्तदान शिविर का आयोजन  रमेश कुमार भाटी                ,0
singhparveen19 sanjaychoyrasiy adityadas0111 nehasin07059148 0iamakshay arpita81596240 ashupra02811302 vkroy30 akbind snehasharma sanatanbalak भाई  क्यों,0
"आज का दिन 
ुम्मनो के लिये बहुत बडा दिन है 
ुम्मनो की ुशी का ठिकाना नहीं होगा 
आज तो ावत वगैरा   चल रही होगी
 आज का  दिन बहुत ारी दिन है जुम्मनो के लियेबहुत ारी ़ा",0
"jo khud nahi samjhe auro ko samjhaya humne 
fakealfaz 
           ",0
"ो व्यक्ति िसी दूसरे के ेहरे पर हँसी और जीवन में ख़ुशी लाने की क्षमता रखता है
ईश्वर उसके चेहरे से कभी हँसी और जीवन से ़ुशी कम नहीं होने देता। ",0
rahulgandhi incindia  birth day to sri rahul gandhi ji,0
"बार बार ये दिन आएबार बार दिल ये गाए
आप जियों हजारों साल ये मेरी है आरजू
 birthday to you 
 gandhi ji ",0
हमारे नेता राहुल गांधी जी का आज जन्मदिन है लेकिन वह अपना जन्मदिन नहीं मनाएंगे लेकिन हम लोग तो उन्हें बधाई दे सकते हैं  birthday sir ji  ,0
"परेशान क्यों होते हो 
अल्लाह है ना संभाल लेगा वह 

        

       ",0
"   
 हम आपके सुख समृद्ध जीवन की कामना करते हैं ",0
"्वर े है 
किसी को ीफ़ देकर
मुझसे अपनी ख़ुशी की
ुआ मत ा 

ेकिन 
अगर किसी को एक पल ी भी
़ुशी देते हो तो 
ी तकलीफ़ की
फ़िक्र मत ा ",0
"मेडिटेशन से आता है ्मबल
और
आत्मबल से मिलती है ुशियाँ

आत्मबल के हैं अनेक फायदे


 ",0
"श्री राहुल गांधी जी को जन्मदिन की हार्दिक बधाई एवं अनंतअशेष मंगलकामनायें।
नेक नीयत और ग़रीबों के हक़ की हर लड़ाई और हर संघर्ष के सहभागी विकास के पर्याय और जनता की आवाज़ आदरणीय श्री राहुल गांधी जी इस राष्ट्र के भविष्य निर्माता है।
 birthday rahulgandhiji gandhi ji ",0
"मेरे नेता   जननायक श्री राहुल गाँधी जी को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। मैं आपके उत्तम स्वास्थ्य और दीर्घायु की कामना करता हूँ। 

   harishrawatcmuk rahulgandhi rgwayanadoffice rtforindia manishtewari allavaru ghulamnazad pramodkhari1 pramodk ",0
"ye hai 

                            ",0
"  
भारत के युवराज ओर मेरे नेता राहुल गाँधी जी को जन्म दिन की हार्दिक सुभकामनाये  ",0
"वहाँ सलाम को आती है नंगे पाँव बहार 
खिले हैं फूल जहाँ तेरे मुस्कुराने से 
अहमद मुश्ताक़
sukhanwars tasirhasan anoorvasinha akankshaaksh 
   ",0
"rahulgandhi
 
जननायक माननीय श्री राहुल गांधी जी को जन्मदिन की शुभकामनाएं एंव बधाई ।
rahulgandhi
rgwayanadoffice 
rajbabbarmp ",0
"टूटे कांच की तरह चकना चुर हो गए
चुभ ना जाए कहीं इसलिए सबसे दूर हो गए।
 ",0
suraj04364037 sale  k chamchegand chaatle apni maalik kijhat k baalbetha rh vrna kaan me se itni mwaad nikl dunga ki doctor ko bhi samjh na aayegi by the way ,0
"19 jun 2020  श्री श्री राधा माधव मंगल आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।। 
             ",0
"आदरणीय श्री राहुल गांधी जी को जन्मदिवस की हार्दिक बधाई एवं शुभकामनाएं।
मैं ईश्वर से आपके उत्तम स्वास्थ्य एवं दीर्घायु जीवन की कामना करता हूँ।
 birthday rahul gandhi ji ",0
"िंदगी कभी ुश्किल तो कभी  आसान होती हैं 

     ी  तो कभी वाह होती हैं

     ा ूलना कभी अपनी  को

ोंकि े ही  ुश्किल आसान होती हैं

                ुभ सबेरा miत्रों ",0
"rahulgandhi  birthday mr rahul gandhi
aapko esi gift di jayegi jisase ek baju aalu dalege to dusri aur sona niklega",0
"rahulgandhi 
 rthdy   rahulgandhi 

ाबा महाँकाल का आशीर्वाद सदैव आप पर बना रहे।
जन्मदिन की बहुत बहुत शुभकामनाये।
 श्री महाँकाल

िकास  मंडलोई ",0
"इसे कहते दोगलापन 
swetasinghat

     
       
   
    
   ",0
"आदरणीय नेता rahulgandhi जी को जन्मदिवस की हार्दिक बधाई व शूभकामनाए। आपने सदा गरीब व असहाय लोगो के हको की लङाई लङी।
आपने सदा सत्य की लङाई लङी
इस सत्य की यात्रा मे लाखो युवा आपके साथ कन्धे से कन्धा मिलाकर चले।
भगवान आपको बहुत सारी खुशिया दे 
 birthday rg raga ",0
"हर बार ्मींदे बेचैन नही करती हे साहब
जब वे पूरी होती हे तो ुशियां अनंत देती हे narendramodi chouhanshivraj vdsharmabjp abhilashbjpmp ",0
"harshita 


                            ",0
"harshita


                              ",0
"आदमी अच्छा था यह सुनने के लिए मरना पड़ता हैं

 ",0
"  
भारत के युवराज राहुल गाँधी जी को जन्म दिन की हार्दिक सुभकामनाये  rahulgandhi priyankagandhi sumitdpyc omveeryadavinc iycupwest ",0
"इंतजार उसका करना चाहिए
जिसकी आने की उम्मीद हो
उसका इंतजार करके क्या फायदा जो मज़बूरी न होते हुए भी  तुम्हारे लिए आना ही ना चाहता हो।

 ",0
"rahulgandhi्मदिन की ेर सारी ाई व ुभकामनाएं  
 
्मदिन ुबारक हो।
 
हैप्पी बर्थडे राहुल जी ",0
"rahulgandhi ीब ूम और ी के ुख ्द के साथी ांत और ौम्यस्वभाव के ंतर्मुखीव्यक्तित्व के ी ेश के ुवाओं ेरोजगारों िसानों मजदूरों
के ्ज्वलभविष्य ्रियनेता ाहुलगांधी जी
को उनके ्मदिन पर ार्दिकबधाई
उनकी ीर्घायु और ्तमस्वास्थ्य की ंगलकामना",0
"chahe dukh ho


                           ",0
"यह जरूरी नहीं कि आप  वक्त ुस्कुराते रहे ंसते रहे
कभीकभी िल खोल कर ोना भी चाहिए जिससे आपके ुख उसमें बह जाए।",0
laxmime63042232 rahulgandhi sachinpilot ashokgehlot51 incrajasthan mahilacongress priyankagandhi rohanrgupta hanumancongress tikaramjullyinc  birthday rahul gandhi ji,0
"pata tha logon ko 
muze andhere se dar lagata hai 



fir bhi logon ne 
andhere me hi chodd diya 
   ",0
"bottle ko muh kyu lagaya 





                   ",0
"िंता तो तुम्हें तब होना चाहिए 
जब तुम अपने आप को नहीं समझते 
िंदगी में कभी ास मत होना
 किसी की बात से निराश मत होना 
यह जिंदगी ंघर्ष चलती रहेगी 
   कभी अपने जीने का ंदाज मत खोना",0
"्म की  सबसे सरल व्याख्या 
   हमारे कारण किसी भी ्मा को 
         ुख ना पहुंचे  यही ्म है
 माता की जय गुरुवर की

ाताकी

bmksindia bscpbharat 
poojabmks krishnabscp ravigupta109 ",0
"kisi waqt ahtlafat itnay zyada bhar jatay hai ke apko unki yaad to ati per chah kar bhi unka hal nai poch saktay
  ",0
"ek sawera tha jab hans ke uthtay the hum 

or aaj kahi baar

bina muskuraye hi shaam ho jati hai  ",0
"दिल की आवाज़ में आवाज़ मिलाते रहिए 
जागते रहिए ज़माने को जगाते रहिए 
 हफ़ीज़ बनारसी ़्म rekhta 
   

  ",0
"ना दुनिया खतम हो रही है
और ना ये रोज़रोज़ का रोना 

     ",0
"ीवेत शरद शतम।।

हम सबके चहेते माननीय राहुल गांधी जी को जन्म दिवस की बधाई ढेर सारी शुभकामनाएं
 bday rahul ji",0
"आज का दिन बहुत ही सुन्दर है क्यू की आज 1962020 को गोरखपुर के माननीय सांसद श्री ravikishann शुक्ला जी के निजी पी आर ओ   पवन दुबे जी pawandu11655588  का जन्मदिन है 
ा आप को जन्म दिन की बहुत बहुत बधाई हो 
  ",0
"kaash tum mere dil sai khele na hote 
                    ",0
" 

अजीज मित्र ंशीलाल ौधरी फर्स्ट इण्डिया न्यूज़ संवाददाता बालोतरा संपादक दिव्य पंचायत समाचार पत्र सदस्य ifwj  बालोतरा को जन्मदिवस की हार्दिक बधाई एवं शुभकामनाएं ।।
banshi91

आपका शुभचिंतक
राजेन्द्र लहुआ बाड़मेर ",0
"ीवेत शरद शतम।।
हम सबके चहेते
माननीय राहुल गांधी जी को जन्म दिवस की बधाई ढेर सारी शुभकामनाएं
मेरे परिवार एवम मित्रो की ओर से
 bday rahul ji ",0
" जाति धर्म से ऊपर उठकर करें रक्तदान रक्तदान महादान

         d b d  or  s b d  group 
 िनांक 18 जून 2020 को िला ारनपुर ानकमऊ िवासी की रहने वाली एक 14 साल ुशी नाम की ेटी ादर िल ",0
"meri muskurahat teri muskaan se badi hai
jaantey ho kyon

    ",0
"milibdas गुज़र गया वो वक़्त 
जब तेरी हसरत थी मुझको 
अब तू खुदा भी बन जाए 
तो भी तेरा सजदा ना करू।
 ",0
"sudhirchaudhary

्मदिन की बहुत बहुत शुभकामनाएँ  
हमेशा खुश रहो  ्त रहो ाद रहो
ान राम आपको ीर्घायु दे

 

 
्मदिनकीहार्दिकशुभकामनाएं",0
jagannathadham itssitu tame jibar thila sethiki bhai tame jai thile ame case ta jiti thante ,0
